"""","7111 家計外消費支出（列）","7211 家計消費支出","7212 対家計民間非営利団体消費支出","7311 一般政府消費支出","7321 一般政府消費支出（社会資本等減耗分）","7411 県内総固定資本形成（公的）","7511 県内総固定資本形成（民間）","7611 在庫純増","7711 調整項","8100 移輸出","合計"
"0153 特用林産物","70.73109027947969","1038.3793358055532","3.808793831750465","29.195207445103975","0.6065724144684335","3.99220332631383","2.780666391991559","2.125370432497035","0.32856233442780314","174.05219773841384","1326.0"
"0171 海面漁業","336.830803641666","4198.7300868519615","30.05896781096814","215.43577313055064","3.064526342569755","1.37401560778984","4.458118152692908","75.83681710589258","8.413888252454889","2929.7970031034542","7804.0"
"0172 内水面漁業","35.35194172994498","201.91210719661632","1.9425897353832062","15.60966805842218","0.16131780945568394","0.055072429336080975","0.07878492723933607","0.4983329984270888","0.196378537643371","125.19380657753179","381.00000000000006"
"0611 金属鉱物","14.96356723120943","541.1917777832577","23.315010090868693","205.0175456937265","23.80135482582402","664.7034291818893","844.7811748341192","2286.3770731334766","100.1195929647991","73291.7294742609","77996.00000000006"
"0621 石炭・原油・天然ガス","994.6663398567622","49601.09924986724","546.2427086023673","6327.3125045423485","1044.245588961411","4452.467243357676","2838.473578087605","26032.05877824932","967.7312041509765","513689.70280432474","606494.0000000005"
"0631 砂利・砕石","0.30559565024303326","21.121809610839808","0.1722018620466072","3.9960632768554","1.3564151981578616","1856.2573444586965","848.5213320382309","-49.82574649766322","-0.08958115769105653","-683.8154344397177","1997.9999999999982"
"0639 その他の鉱物","-34.96313861781609","-36.07478227271737","0.5147996489909996","4.637871263463346","0.8467936982662064","157.73044004884613","47.85579941489658","14.56152548657441","4.819264532963333","1375.0714267965325","1535.0"
"1111 食肉","1082.3040520830841","15214.632409019301","41.18930506844932","354.97228045195055","5.780458098818669","2.365196408542776","4.754748877275315","249.70393666757226","3.37242746653531","1751.9251858584707","18711.000000000004"
"1112 畜産食料品","711.5985173747258","15529.156537847153","54.56251556917799","395.7948292883181","7.537133798671797","0.6782974292451971","1.0413292117204227","95.37842312857768","0.7571778780229224","3262.4952384743883","20059.0"
"1113 水産食料品","845.5492104889292","18465.22578649005","67.68568619125914","464.03173991544577","7.45669297700584","0.8516671185847451","1.1657405897688367","88.2214741380431","3.4004845347476773","2119.4115175561665","22063.000000000004"
"1114 精穀・製粉","117.45809641068584","3253.7682715447413","17.911537285574198","112.51364853033476","1.8581066353783489","0.31465236288897047","0.8622683757611124","-2.8227785477184693","0.15871549473264482","531.9774819076217","4034.0"
"1115 めん・パン・菓子類","1146.2200311802876","29845.24892015267","40.263860618330284","234.28465971225407","4.867378387342375","0.9669181215151256","1.2456497375450135","102.09405462600499","0.10347757562027073","543.7050498884321","31919.000000000004"
"1116 農産保存食料品","194.750542299067","4358.632943444633","15.98436870276607","110.58260681901982","1.763829225609863","0.2289017082380344","0.314871477315206","354.7034783080664","0.5967445728020747","1821.4417134424823","6859.0"
"1117 砂糖・油脂・調味料類","820.8453610216342","11006.194430806048","45.42682288279108","360.78018150626843","6.383713377420628","6.568538947561467","13.297033020219743","233.39799078947004","19.629141087921365","13137.476786560666","25650.000000000007"
"1119 その他の食料品","980.3453919681108","18597.097359506304","63.832737355415055","1420.62907180405","42.85313839048273","0.8664601082523","1.331011063949053","145.17916579647002","0.579471237926228","1976.2861927690399","23229.000000000004"
"1121 酒類","2751.149428213103","19464.835370649613","6.69012162718553","171.59707172833464","1.2822870775830757","5.613840499674811","7.429924679356835","103.0235672442755","0.1678672122944012","1433.2105210685797","23945.0"
"1129 その他の飲料","871.1643504267679","12649.50618387663","34.07659822734804","254.93999059181948","4.048135019080156","1.3744036745113781","3.1447140697815548","16.637866931197163","0.770047280756863","3352.337709902111","17188.000000000007"
"1131 飼料・有機質肥料（別掲を除く。）","70.14724283473576","2269.3131884887293","17.91949439354241","113.39749163788964","10.406568236316337","8.319146364492143","63.825227332100184","6.62214693060306","2.3088223887176804","2549.7406713928763","5112.000000000002"
"1141 たばこ","1146.0","26403.0","0.0","0.0","0.0","0.0","0.0","233.0","0.0","0.0","27782.0"
"1511 紡績","7.056149782532189","131.7052541526575","1.5502616528083917","16.395537661429493","1.8023873749416657","5.7639670560626595","26.147163747514462","209.35321983360882","131.1248536950196","5527.1012050434265","6058.000000000001"
"1512 織物","9.950924326144987","327.43694229069354","3.1552220513756146","30.341295004529346","3.9275151436300004","11.986878914421279","38.248956260537256","-156.94172276766113","4.815007593903463","1970.0789811824252","2242.9999999999995"
"1513 ニット生地","2.677430989610001","39.035734505813735","0.7762336518402898","5.732306760517173","0.6285359597819876","4.028429542082294","5.477724999202324","223.66642788709015","0.39446998125379834","341.5827057228083","624.0"
"1514 染色整理","4.739506279965113","89.42287328253698","1.5184145235892132","14.312168360424534","1.639179683368285","6.783916497810491","28.137369857180126","-6.155431179570143","50.5797052187495","3358.022297475947","3549.0000000000014"
"1519 その他の繊維工業製品","25.30893299110354","542.4636244914038","8.094688706205748","83.91172351799561","11.885212396730198","42.47348091860972","406.75392945772063","-247.90612257548133","18.051587507007397","1549.9629425887058","2441.0000000000014"
"1521 衣服","197.81885877082107","20741.797456695273","560.3251649521744","1105.2735370345765","271.51891029787384","163.2483719354528","1214.9993367587222","-475.2985790547221","8.546204205382345","3369.7707384044456","27158.0"
"1522 その他の衣服・身の回り品","132.69775369832342","3286.0446463987723","7.044597325577856","39.93970209544964","8.204926073514953","18.933643463757935","11.186952780908214","23.20386592670615","0.6241882948081304","176.1197239421816","3704.0"
"1529 その他の繊維既製品","394.55412618158414","4338.557778795586","49.75501486021778","840.9372560595075","83.42631455564229","198.4441284966069","1490.5154416048583","-93.94821572258934","0.9453581695445071","654.8127969990416","7958.0"
"1611 木材","15.791234522944462","352.2933001846724","12.602223482841065","82.52507401393476","15.991807521607639","884.1464268169633","5219.316787273022","-43.06189791222469","3.7301134543008367","4828.664930641939","11372.0"
"1619 その他の木製品","48.63138327454602","483.7797500767364","8.044826028060168","67.06701216185678","8.281747889428809","318.567940568222","2522.572721037718","67.45372619676526","3.6368388934377838","1238.9640538732287","4767.0"
"1621 家具・装備品","237.6975488602875","3261.549855682262","370.4549088806614","1353.126710006331","142.1143194922227","350.66290799460154","3180.8901547387186","89.51299285420107","7.431144469445709","2247.559457021268","11241.0"
"1631 パルプ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"1632 紙・板紙","185.0873991853211","2323.5186890074474","186.9303755979959","1044.7139872503749","154.35687635037334","181.410496453618","514.7921109618034","-177.38225165442864","16.193311866240222","7638.379004981255","12068.0"
"1633 加工紙","11.160752657571424","258.81803168073657","3.500862390105599","29.476747006578766","3.8289125837109137","32.048647336251335","205.15578021014844","-18.740385136198668","2.975822225709431","1814.7748290453865","2343.0"
"1641 紙製容器","65.5260953209001","1292.015768646851","13.286146805569441","115.69514836247592","11.031275312571553","42.26604653465317","118.61525867484316","-43.555055606728786","9.21863066495754","6268.900685283909","7893.000000000003"
"1649 その他の紙加工品","573.9760217765302","3459.484167625863","220.36876620265016","1569.4423712784844","128.46332348013473","161.96119136191288","160.38820901080888","23.112599794581175","4.849784394964241","2146.953565074069","8449.0"
"1911 印刷・製版・製本","306.92379827375976","7156.534369349768","876.0016259811829","3104.4623657647694","677.2747478429762","274.9405583567747","450.1143240900941","38.38781510721924","18.022339523931556","6980.33805570952","19882.999999999996"
"2011 化学肥料","25.48365902078904","608.6857696209353","3.719061248424229","24.400880102745127","0.916151412372031","36.48533326705096","39.43980840777818","-23.89101291320563","14.416439927600932","3040.3439099055086","3769.9999999999986"
"2021 ソーダ工業製品","7.817070326396044","224.64229469668342","2.785216691261978","19.901519697982565","10.451577117682763","9.278908807345326","12.856805862227684","19.36816258738329","17.99962050602986","2557.898823707007","2883.0"
"2029 その他の無機化学工業製品","31.283776641570498","605.0807653090696","10.80836765702521","218.5374432474027","31.228203680606146","102.13470680306118","128.0465294012114","210.12176789016837","59.80091206834334","10286.957527301549","11684.000000000007"
"2031 石油化学基礎製品","3.381145351009205","78.03139945093538","1.6217794292082979","30.85438699926109","1.530145361590759","8.531087218162124","16.63207982135033","655.0726729865092","484.30703701162946","27799.038266370346","29079.0"
"2041 脂肪族中間物・環式中間物","38.737802738049396","985.4304454899084","14.595795530174266","163.79229730622677","10.337253837781722","61.06633848869575","112.25053667341163","678.3804812324214","505.729059962225","40381.679988741125","42952.00000000002"
"2042 合成ゴム","2.295135927300822","78.90096012254033","2.451154316650246","17.249408977820902","2.2339588239211143","10.594799913051247","11.795886881916815","-9.684276023873224","7.816074999347002","1184.3468960613254","1308.0000000000007"
"2049 その他の有機化学工業製品","21.472139965651408","485.3973132770061","9.445122976424438","212.50301476353368","11.02075076461772","38.59625741975803","74.04139395935641","255.4316960830536","95.25292023491812","11989.83939055568","13193.0"
"2051 合成樹脂","10.374499711469086","245.39473126149593","4.189764914010318","77.972351715152","5.472754703333256","43.47973621871425","87.61646616574038","173.15310847689042","45.04420064243417","7972.302386190762","8665.000000000002"
"2061 化学繊維","11.267461800094521","160.43296494283265","2.093025249353139","22.812051161994717","2.577431460782118","7.158058338625026","51.58614636279432","113.58498144943664","103.9218101245746","5955.566069109513","6431.0"
"2071 医薬品","927.4710641901637","12907.51386172245","181.21459701619028","35430.94495046108","61.95205928872518","8.330175830538913","11.278039103209023","713.9902579331292","0.7016968149175832","781.6032976395992","51025.00000000001"
"2081 油脂加工製品・石けん・界面活性剤・化粧品","305.99057664912993","8933.55586213582","36.123692914481595","400.1456464683091","22.47452673654336","121.9393116416044","163.35756945349434","894.6615796339717","24.653689088421366","11321.097545278226","22224.0"
"2082 塗料・印刷インキ","14.828154454704359","690.1297967711711","22.813851323360907","152.7405834566408","46.34841483679781","387.62817599495594","757.2249864197166","22.161754048369595","12.387152651399393","2857.737130042882","4963.999999999998"
"2083 写真感光材料","14.508016271140757","215.19453117671256","2.6290340209142156","296.55909169208815","4.559693673523187","4.680879814197716","4.585812095176163","0.1849662748007132","0.1243184770455126","44.97365650440105","588.0"
"2084 農薬","27.790027209165938","833.5388864846111","3.8507951867866317","40.90418248998746","10.925289738231529","2.6165403408675934","60.39582775495806","602.8647957975556","3.9608889471960884","4690.152766050639","6276.999999999999"
"2089 その他の化学最終製品","77.92076886153373","1299.4602481755064","48.79690031928469","392.20805891430985","23.50053115545839","107.39188770997609","231.7496741866825","400.60966334290333","88.37696535512562","8476.985301979215","11146.999999999996"
"2111 石油製品","667.9901455669304","47679.787504950466","360.04251660485625","4829.698088875401","978.1308329871448","3239.2913239869126","2473.597029204264","11170.181611656759","385.07642917980905","70020.20451698748","141804.00000000003"
"2121 石炭製品","25.756243141724863","727.2750309563157","18.562931538711155","153.5115159646637","19.504392639585188","2860.1683616679948","723.7353941516113","878.164809119788","44.444738989615","28464.876581830005","33916.000000000015"
"2211 プラスチック製品","383.21017988390236","9467.136326565023","126.95602255484566","1023.76809786148","215.42026054584127","1835.675780052615","2667.976470044919","34.76472280183812","129.76071446856255","36046.331425221004","51931.00000000003"
"2221 タイヤ・チューブ","23.559566414537997","2033.0080718123654","14.12266376238272","261.1333556958431","80.28342240505363","141.32993321336295","150.88523183550845","0.9508566635283193","3.773902740915777","937.9529954565007","3646.999999999998"
"2229 その他のゴム製品","67.70048878266792","2980.5344268789586","101.16177036006752","633.7787945065439","89.48170447159595","418.14165453185717","332.36709294226824","-669.4559138084568","19.82709311481676","4379.462888219683","8353.000000000002"
"2311 革製履物","2.5292666706100317","2061.0514635012623","0.7003508140966836","34.49207493491444","15.153612673192558","5.330554686475913","6.467132709923259","-84.39154953419755","0.15531629838214162","77.51177724534001","2118.9999999999995"
"2312 なめし革・毛皮・その他の革製品","190.68255613966042","3843.9957698020053","27.374836613301802","70.4480305167217","12.13157010203196","7.950359988650873","16.505256036322617","-70.84421112848511","1.638104552734824","476.1177273770557","4576.000000000001"
"2511 ガラス・ガラス製品","94.51782552719672","911.6724534550428","21.837644100335275","363.8827432436686","46.04499912548476","246.56458007055758","836.1672957651128","-82.78047712794955","11.332028867481004","3975.7609069730693","6424.999999999999"
"2521 セメント・セメント製品","5.851561273497011","422.85575291194385","6.624238207649871","95.24522444338722","25.010254338784648","4962.199153810786","2814.023943562979","-322.7236100887474","1.6843348105694242","1084.229146729149","9094.999999999998"
"2531 陶磁器","62.69848385857172","452.86155234255557","29.35029231217795","220.93021390794905","13.392284802381717","227.59617338229128","788.0114730323195","2.3345841202089477","7.17756750286309","916.6473747386809","2720.9999999999995"
"2591 建設用土石製品","4.992609453166541","365.79658687420687","5.000554487149736","94.45419233542758","23.241205849807862","415.4461803134765","1153.0113202226212","2.2004797611298264","8.740764013730864","751.1161066892838","2824.0000000000005"
"2599 その他の窯業・土石製品","28.26788787289189","861.1894387384111","10.66584433968495","103.33059999554699","24.40455799109037","709.8549524254273","754.0426476839583","164.35734732051804","18.05316475402708","5140.833558878447","7815.000000000002"
"2611 銑鉄・粗鋼","4.569631321311437","166.02864811297871","7.279608730555976","63.49996575562545","7.349704256598546","208.2246308945094","264.49532123251976","744.4393595476013","30.441513546059404","15835.671616602245","17332.000000000004"
"2612 鉄屑","0.7372902830260821","-319.07522321072224","1.7125228832834054","11.979570655251162","0.3343279286642077","-251.71757058149126","-1514.8785347824141","187.7315103021051","-5.641056147481321","3979.817162669783","2091.000000000004"
"2621 熱間圧延鋼材","9.675334728284767","349.1940992110749","13.372773512326475","128.8219666848404","18.889321865852242","1110.9497888450298","1397.051582224121","2668.835489960463","182.56608011062823","42565.64356285738","48445.0"
"2622 鋼管","3.7878391961131657","140.35438153355477","6.1969398669247315","53.48215183704223","6.02985506764597","194.33567163535528","287.8466123037098","79.97955531012052","17.44551206948209","4398.541481180053","5188.000000000002"
"2623 冷延・めっき鋼材","5.627157985470301","185.47545698492078","4.748036383946603","50.0884429082749","10.14660062345365","235.89535553819883","353.7535413672021","771.9960658230959","49.72327471899032","11909.546067666448","13577.000000000002"
"2631 鋳鍛造品","2.7020120726567978","63.31501407835496","1.2872512547348351","12.274660154218124","4.211600812006977","222.48458390270164","948.019172806479","80.49326565883868","47.7991366665844","11437.413302593424","12820.0"
"2699 その他の鉄鋼製品","5.467023617245778","132.4878777547035","4.015161791529402","43.2786827572354","9.14218635950773","134.0018736605108","288.00503442928147","134.62288953922646","26.50666292942955","6764.472607161329","7541.999999999999"
"2711 非鉄金属製錬・精製","10.932505020159693","1672.3714283972445","4.133279298429406","76.74210532343218","7.879623125501124","121.6386538452166","366.7336865510487","-150.94846850405332","293.71352325995036","29080.803663683066","31483.999999999996"
"2712 非鉄金属屑","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2721 電線・ケーブル","5.543639740229373","310.44457746989605","5.251357361513158","87.03024228890779","23.539864148591654","905.7050718780667","2260.0434557118992","-231.98156183930257","25.578556053313548","5125.844797186885","8517.0"
"2729 その他の非鉄金属製品","39.17406106036275","697.5727572987969","13.897395671224977","661.9719708714114","16.601118759058355","240.60149989085582","679.4888152144675","-613.2967276251215","94.81115093585426","16955.17795792308","18785.99999999999"
"2811 建設用金属製品","9.280205530169152","694.1184927967656","9.560356653963991","154.2160194237452","44.67326284300913","4757.10230747652","5668.618271267619","53.5800206267313","1.7629774385680852","1264.0880859429092","12657.0"
"2812 建築用金属製品","16.267345594590278","1331.4131592473404","16.02421962654443","257.073949402322","73.0615882585447","1912.8397379961705","5159.902560432193","-4.090390577199899","4.843604560644548","1166.6642254588505","9934.0"
"2891 ガス・石油機器・暖厨房機器","16.267334090928774","1044.7501590717768","7.334689893289325","116.82457311415241","33.720154682227125","514.3721470101027","1652.515609968725","2.621090931298433","1.5792412161440226","414.0150000213557","3804.0"
"2899 その他の金属製品","344.2555330516069","4654.346039825525","87.23507023513865","1199.1988423437765","342.25853808378224","1694.0511548999802","3716.920954956403","-333.22982047255084","86.9831120648031","20380.98057501152","32172.999999999985"
"2911 ボイラ・原動機","4.685916770531322","111.79634392408272","4.818091423584552","58.52700814018699","15.276387283984384","70.31359471244514","118.40881329454982","-10.01864689958863","4.8454786623098975","664.3470126879143","1043.0000000000005"
"2912 ポンプ・圧縮機","0.6985239275377015","111.57928192972429","0.6887767913339871","9.001167207512196","2.3635574902075103","469.203820099156","828.1960623437516","7.362604843795364","13.058423795892196","5024.8477815710885","6466.999999999999"
"2913 運搬機械","3.7944325830431938","91.66016360092604","3.8700681910493278","35.04206774002588","8.39480800368743","552.7230371948059","7139.604439330202","19.718971132386706","2.872155400874573","429.31985682300035","8287.0"
"2914 冷凍機・温湿調整装置","2.2720207610152783","54.26495009098444","2.3318643769243512","18.685547106330176","4.235339523035819","246.6813765648787","4190.740523260943","489.0341360224145","15.20821323289396","10764.546029060577","15787.999999999996"
"2919 その他のはん用機械","14.405170847671627","501.970049779791","13.442960985464138","95.87558159235779","39.498463866891534","322.6738542714634","10258.258915488886","960.9901993067018","79.7204515036702","9527.164352357106","21814.000000000004"
"3011 農業用機械","3.6433126497344066","86.81364879830494","3.7449797017060127","29.387553842870176","6.610399212378214","19.89964036009307","3845.510953579594","250.09042993812687","5.157669447099444","671.1414124700934","4922.000000000001"
"3012 建設・鉱山機械","6.652073873622645","158.5070677607519","6.837700748186336","53.6567124268312","12.069473065420942","47.61245382206362","3018.3236109464306","-78.86546459817941","14.258720076862133","1480.9476518780107","4720.0"
"3013 繊維機械","2.001193005070245","109.80985952394724","2.057036522443513","16.141949055830874","3.630949615454357","9.23409920583952","282.08095938638786","-837.2808400628999","32.06190928261087","4686.262884465315","4306.0"
"3014 生活関連産業用機械","4.698475025703761","111.95628813211735","4.829586503237907","37.898665602392306","8.524877932602081","24.584122852287507","1874.1336000378194","324.8554653253944","12.330046124395274","1137.1888724640505","3541.000000000001"
"3015 基礎素材産業用機械","1.3207065375516185","31.918107961188174","1.3466810315984186","12.248444957640338","2.9394854401503396","356.4076640746888","6545.539991081386","79.24143788926006","3.615032943704738","167.42244808283203","7202.0"
"3016 金属加工機械","9.152986669246054","239.90953451545838","9.074666671041301","73.72629687118133","17.462208102966624","79.61113556977769","4271.436818772925","-211.86720599640577","16.05392699589432","2144.4396318279178","6649.000000000003"
"3017 半導体製造装置","0.019654108290024938","0.4683223809130029","0.02020255840701482","0.15853324189699017","0.035660267029196106","8.058958989197867","5261.154085855853","12.972496737128987","1.7667120385438084","86.34537382274017","5371.0"
"3019 その他の生産用機械","5.8846441088887715","140.3241151847625","6.04739586450732","47.56428199505446","10.718129354228699","102.05445478118247","4229.147174909045","67.236227064467","7.335998115958567","955.6875786219057","5572.0"
"3111 事務用機械","11.619608042378678","194.51807998901467","7.21858784545165","62.403310398822185","12.690086876869007","42.31133275826383","436.89697630985995","30.060758331349714","2.954267628125706","402.32699181986504","1203.0000000000005"
"3112 サービス用機器","29.103331654331445","214.46323620233642","1.8830412211201093","14.70735356743154","3.264809889106901","55.47913604915049","4636.021064356438","4.833344402911612","0.37896419007935134","128.86571846709472","5089.0"
"3113 計測機器","12.021193926972291","585.7196319348986","2.465437860491799","153.49305434151213","10.442297271707028","273.02005618882566","2568.1494811413445","107.05565921709231","6.862457639878519","1608.7707304772773","5328.0"
"3114 医療用機械器具","41.024784997299236","901.8565975667811","62.90665076137932","3777.893700484242","16.18704873559599","333.27041599931823","3409.581152885062","66.49480716377533","0.14146147343112897","43.643379933117124","8653.000000000002"
"3115 光学機械・レンズ","1.4790089437077705","863.8249570692201","1.5002870786151608","37.812369417660996","15.375506655020356","32.51986564627484","620.3113954498979","-272.54011982315586","0.4202242720691594","277.2965052906896","1577.9999999999998"
"3116 武器","0.14894629076533095","11.962713323522824","0.25363606158425006","1374.2052720607562","450.7253749047861","1.5490124205906164","2.0587405304830075","0.06064184555567188","0.020292940478598948","16.01536962147729","1856.9999999999998"
"3211 電子デバイス","17.407081065851557","596.0103928030212","11.364087804165255","101.99002887636922","21.252258025947338","96.31173917554042","418.8777027535666","119.93814579127684","66.83185281495444","6047.016710889306","7496.999999999998"
"3299 その他の電子部品","41.3462228654038","1623.8659660814355","38.02703524026997","580.3887872608383","155.56491439953237","172.1106283354132","368.8400760827886","-55.18213802043596","44.3292122803211","9419.709295474437","12389.000000000004"
"3311 産業用電気機器","13.155352691776002","674.46485633083","12.336231749785991","130.38726644871196","33.67230745299539","1021.2558757126774","15963.325213015152","67.46364216500767","49.78607348357559","16453.153180949485","34418.99999999999"
"3321 民生用電気機器","307.6595596019458","23735.378088969017","5.141180284100208","133.6986056054998","54.31414335670141","152.858716538557","2803.6964925226794","-99.72674746055837","1.1439967090342105","533.8359638730241","27628.0"
"3331 電子応用装置","2.5949309183157037","107.02271001104253","2.5558118999935373","172.11969388985915","41.29426426414776","440.3757278151294","1617.9962952899807","22.321590312804183","2.979565483165331","318.73941011556195","2728.0000000000005"
"3332 電気計測器","0.21322639740761612","6.675277404764676","0.23540278660878586","27.048500275643708","9.00037424803017","371.87656846182773","3121.0599340399754","-125.69358890012305","1.7961686964889267","170.7881365893759","3583.0"
"3399 その他の電気機械","32.525730049718376","2895.479479707721","6.53325911729104","119.10557900136347","23.546712951003023","495.93132011739095","2051.880459073626","1002.0089625577341","10.624156553813469","1120.3643408703374","7757.999999999998"
"3411 民生用電子機器","555.1156653034568","14418.730495455455","1.619375526158027","27.61374513646685","7.733250291999496","981.9503018455177","3692.7968494892557","-1029.378487057435","0.6352156952346586","114.18358831389041","18771.000000000004"
"3412 通信機械","32.880530702552065","10999.275572943008","7.89557714495224","333.29136367289146","99.75214540008456","3852.630564992439","11446.472096878577","-54.62161478780858","1.2017461344874751","292.2220169188177","27011.000000000004"
"3421 電子計算機・同附属装置","1.024791981807738","5644.154609387165","1.0220722897348467","7.938943946287513","1.7806658390961687","733.5683659478321","5637.505843751398","-322.2638149675651","0.6319852688760964","74.636536555368","11780.0"
"3511 乗用車","0.0","38021.0","0.0","0.0","0.0","250.0","11298.0","-605.0","0.0","0.0","48964.0"
"3521 トラック・バス・その他の自動車","2.724914569924404","2879.933808195341","1.7513955502492866","85.07095083606124","27.649290035843066","336.4296691494492","17420.750300078707","-493.4588639947529","0.160406324326178","75.98812925485252","20337.0"
"3522 二輪自動車","0.0","462.0","0.0","0.0","0.0","15.0","281.0","-33.0","0.0","0.0","725.0"
"3531 自動車部品・同附属品","73.31482869034438","7626.0872251940955","46.94904574951323","874.6553475523509","281.80638394076664","441.9009004953807","455.5953761088449","-282.34860819262775","14.374114459114235","3652.665386002212","13184.999999999996"
"3541 船舶・同修理","0.6525070048777312","29.283072483662846","0.33717021124751106","54.173409824219796","17.83684092210663","55.64453731685492","421.9751325217075","-10.394044789745319","2.9030327563234724","371.58834174874465","943.9999999999998"
"3591 鉄道車両・同修理","5.996898112768953","427.97200650114246","4.683053532249507","61.42044484627355","13.92407099114235","29.438754662565607","70.68822970953262","-4.2812101935041005","0.43510027700025333","825.722651560829","1436.0000000000005"
"3592 航空機・同修理","0.4741330715309713","30.69348253291181","0.4612917426742602","1018.9129806752726","332.43455289059705","1.5633238012304305","2.1833167573875176","0.0841383396474118","0.03344229145654977","133.1593378972914","1519.9999999999998"
"3599 その他の輸送機械","3.63504611002264","1011.3054582692344","3.6394117867389335","105.21058475941888","47.83703703429411","498.68903111976925","7519.786304331585","24.560695570266887","0.9324434672073268","231.40398755146404","9447.0"
"3911 がん具・運動用品","163.80956994998704","2507.221881894848","43.153333610493426","287.94456526215856","29.975040294198315","27.99656006295251","854.3436954480883","195.53064943072854","0.6444148823363913","186.38028916420836","4297.0"
"3919 その他の製造工業製品","971.3222792543389","8380.887788800093","167.64464837722213","1007.8188788536701","182.18483127093535","879.7280645558644","3437.245673245688","-373.74190834965617","11.61610309061757","3441.293640901227","18105.999999999996"
"3921 再生資源回収・加工処理","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4111 住宅建築","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4112 非住宅建築","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4121 建設補修","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4131 公共事業","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4191 その他の土木建設","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4611 電力","169.97219523027763","9243.591096033084","110.10053675425432","1163.737737873153","175.07137524432972","219.36484460100635","342.20649042858923","82.02997142919135","29.264968259755623","7902.660784146363","19438.0"
"4621 都市ガス","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"4622 熱供給業","9.823894302185256","238.58467466120902","6.841428016622811","103.60830361620373","27.389053396388686","6.066431073038452","11.437104041410004","1.2890261469002486","1.201690947873052","286.758393798169","693.0000000000002"
"4711 水道","2.907439593558171","177.46945657928472","1.9326154795252948","-18.815395484068066","8.413724427630862","1.7673793502364707","2.4370138434928","0.22841840017866993","0.1254268675646885","33.533920942596396","210.0"
"4811 廃棄物処理","63.87116040724441","749.3250812913813","15.22852029586592","1534.1378306413435","450.4617584820513","70.98135838326567","48.842590575696235","2.4358119474887876","1.2388409708712327","625.4770470047921","3562.0"
"5111 卸売","3414.7817155024513","72063.41790215479","793.8184275414195","10404.563914415778","687.6370885142553","7173.354463122936","22303.005179417254","1238.73043928634","303.02745089266386","69752.66341915212","188135.0"
"5112 小売","1202.3489311429444","34928.686619627064","106.14316830628593","641.026692367211","100.68911599690408","311.67738793716603","1396.9257214920437","9.7075112721692","4.142940666983598","1987.6519111912262","40689.0"
